emp_id,off_cde,rated_year,rating
104252,OTT,2018,9.5
104252,OTT,2019,9
104252,OTT,2020,9
104252,OTT,2021,8.5
104252,OTT,2022,8
104253,MKM,2018,9.5
104253,MKM,2019,8.5
104253,MKM,2020,9
104253,MKM,2021,9
104253,MKM,2022,9
104254,NYC,2018,7.5
104254,NYC,2019,8
104254,NYC,2020,6.5
104254,NYC,2021,6
104254,NYC,2022,6
104255,VAN,2018,8.5
104255,VAN,2019,10
104255,VAN,2020,8
104255,VAN,2021,8.5
104255,VAN,2022,9.5
104256,TOR,2018,9.5
104256,TOR,2019,9
104256,TOR,2020,8
104256,TOR,2021,8.5
104257,MKM,2018,9
104257,MKM,2019,10
104257,MKM,2020,8.5
104257,MKM,2021,9.5
104257,MKM,2022,9.5
104258,TOR,2018,9
104258,TOR,2019,8.5
104259,NYC,2018,8
104259,NYC,2019,7.5
104259,NYC,2020,6
104259,NYC,2021,7
104259,NYC,2022,6
104260,PHL,2018,9.5
104260,PHL,2019,8.5
104261,TOR,2018,9.5
104261,TOR,2019,9
104261,TOR,2020,7
104261,TOR,2021,9
104261,TOR,2022,10
104262,OTT,2018,8.5
104262,OTT,2019,9
104262,OTT,2020,6.5
104262,OTT,2021,9.5
104262,OTT,2022,9.5
104263,PHL,2018,8.5
104263,PHL,2019,8.5
104263,PHL,2020,8
104263,PHL,2021,9
104263,PHL,2022,8.5
104264,PHL,2018,9.5
104264,PHL,2019,9
104264,PHL,2020,7
104264,PHL,2021,10
104264,PHL,2022,9.5
104265,PHL,2018,8.5
104265,PHL,2019,8.5
104265,PHL,2020,9
104265,PHL,2021,10
104265,PHL,2022,8.5
104266,BOS,2018,7
104266,BOS,2019,7.5
104266,BOS,2020,7.5
104266,BOS,2021,7.5
104266,BOS,2022,6.5
104267,CAL,2018,8.5
104267,CAL,2019,8.5
104267,CAL,2020,4.5
104267,CAL,2021,3.5
104268,PHL,2018,9.5
104268,PHL,2019,9.5
104268,PHL,2020,8
104268,PHL,2021,8
104268,PHL,2022,8.5
104269,OTT,2018,9.5
104269,OTT,2019,8.5
104270,MKM,2018,9
104270,MKM,2019,8.5
104270,MKM,2020,9.5
104270,MKM,2021,9.5
104270,MKM,2022,8
104271,CAL,2018,8
104271,CAL,2019,9
104271,CAL,2020,6
104271,CAL,2021,5.5
104272,CAL,2018,9
104272,CAL,2019,9
104272,CAL,2020,8.5
104272,CAL,2021,9.5
104272,CAL,2022,8.5
104273,CAL,2018,8
104273,CAL,2019,9
104273,CAL,2020,8
104274,MKM,2018,8.5
104274,MKM,2019,9.5
104274,MKM,2020,8.5
104274,MKM,2021,8.5
104275,TOR,2018,10
104275,TOR,2019,8.5
104275,TOR,2020,9.5
104275,TOR,2021,8.5
104275,TOR,2022,8
104276,BOS,2018,7
104276,BOS,2019,6.5
104276,BOS,2020,7.5
104276,BOS,2021,7.5
104276,BOS,2022,6
104277,CAL,2018,9
104277,CAL,2019,8.5
104278,OTT,2018,8
104278,OTT,2019,8.5
104279,VAN,2018,8.5
104279,VAN,2019,8.5
104279,VAN,2020,9
104279,VAN,2021,9.5
104279,VAN,2022,9
104280,VAN,2018,9.5
104280,VAN,2019,8.5
104280,VAN,2020,8
104280,VAN,2021,8
104280,VAN,2022,8.5
104281,CAL,2018,9.5
104281,CAL,2019,8
104282,VAN,2018,8
104282,VAN,2019,10
104282,VAN,2020,8.5
104283,MKM,2018,8.5
104283,MKM,2019,9
104283,MKM,2020,3
104283,MKM,2021,7
104284,OTT,2018,9
104284,OTT,2019,9
104284,OTT,2020,8.5
104284,OTT,2021,8
104284,OTT,2022,9.5
104285,TOR,2018,8
104285,TOR,2019,10
104285,TOR,2020,7
104285,TOR,2021,8.5
104285,TOR,2022,9
104286,PHL,2018,9
104286,PHL,2019,9
104286,PHL,2020,10
104286,PHL,2021,8.5
104287,VAN,2018,10
104287,VAN,2019,9
104287,VAN,2020,7
104287,VAN,2021,9.5
104287,VAN,2022,8.5
104288,OTT,2018,9
104288,OTT,2019,9
104288,OTT,2020,8
104288,OTT,2021,9
104288,OTT,2022,10
104289,MKM,2018,9.5
104289,MKM,2019,9
104289,MKM,2020,8.5
104289,MKM,2021,9
104289,MKM,2022,8.5
104290,OTT,2018,8
104290,OTT,2019,8.5
104291,PHL,2018,8.5
104291,PHL,2019,9
104291,PHL,2020,8
104291,PHL,2021,10
104291,PHL,2022,8.5
104292,PHL,2018,8.5
104292,PHL,2019,8.5
104292,PHL,2020,8
104292,PHL,2021,8.5
104292,PHL,2022,8
104293,MKM,2018,8.5
104293,MKM,2019,9
104294,OTT,2018,9.5
104294,OTT,2019,10
104294,OTT,2020,8.5
104294,OTT,2021,9
104294,OTT,2022,8
104295,CAL,2018,8.5
104295,CAL,2019,9
104295,CAL,2020,7
104295,CAL,2021,8.5
104295,CAL,2022,9
104296,NYC,2018,6.5
104296,NYC,2019,7
104296,NYC,2020,6.5
104297,TOR,2018,8.5
104297,TOR,2019,8.5
104297,TOR,2020,8
104297,TOR,2021,8
104297,TOR,2022,8.5
104298,VAN,2018,9.5
104298,VAN,2019,9.5
104298,VAN,2020,5.5
104298,VAN,2021,6
104299,VAN,2018,9.5
104299,VAN,2019,9
104300,BOS,2018,7
104300,BOS,2019,6.5
104300,BOS,2020,7
104301,VAN,2018,8.5
104301,VAN,2019,9
104302,TOR,2018,8.5
104302,TOR,2019,10
104302,TOR,2020,7
104302,TOR,2021,8.5
104302,TOR,2022,9
104303,TOR,2018,9.5
104303,TOR,2019,10
104303,TOR,2020,4
104303,TOR,2021,3.5
104304,OTT,2018,9.5
104304,OTT,2019,9
104305,BOS,2018,6
104305,BOS,2019,7
104305,BOS,2020,7.5
104306,VAN,2018,10
104306,VAN,2019,9
104306,VAN,2020,9
104306,VAN,2021,8
104307,CAL,2018,9.5
104307,CAL,2019,9.5
104307,CAL,2020,9
104307,CAL,2021,9
104307,CAL,2022,8.5
104308,CAL,2018,9
104308,CAL,2019,9.5
104308,CAL,2020,3.5
104308,CAL,2021,3
104309,TOR,2018,8
104309,TOR,2019,9
104309,TOR,2020,8.5
104309,TOR,2021,9
104309,TOR,2022,8.5
104310,NYC,2018,7
104310,NYC,2019,6.5
104310,NYC,2020,7
104310,NYC,2021,7.5
104310,NYC,2022,7
104311,NYC,2018,7
104311,NYC,2019,8
104311,NYC,2020,6
104311,NYC,2021,7
104311,NYC,2022,7
104312,VAN,2018,9
104312,VAN,2019,9
104313,MKM,2018,9
104313,MKM,2019,8.5
104313,MKM,2020,9
104313,MKM,2021,9.5
104313,MKM,2022,9.5
104314,VAN,2018,8.5
104314,VAN,2019,9.5
104314,VAN,2020,8.5
104314,VAN,2021,10
104314,VAN,2022,8
104315,VAN,2018,9
104315,VAN,2019,9
104315,VAN,2020,6.5
104315,VAN,2021,8.5
104315,VAN,2022,8
104316,BOS,2018,7
104316,BOS,2019,6
104317,OTT,2018,8
104317,OTT,2019,9.5
104317,OTT,2020,6.5
104317,OTT,2021,9.5
104317,OTT,2022,8.5
104318,CAL,2018,9
104318,CAL,2019,9
104318,CAL,2020,4.5
104318,CAL,2021,4
104319,PHL,2018,8.5
104319,PHL,2019,8.5
104319,PHL,2020,10
104320,TOR,2018,9
104320,TOR,2019,8
104320,TOR,2020,9.5
104321,MKM,2018,9.5
104321,MKM,2019,8.5
104321,MKM,2020,8
104321,MKM,2021,8
104321,MKM,2022,8
104322,PHL,2018,9.5
104322,PHL,2019,9.5
104322,PHL,2020,7.5
104322,PHL,2021,8.5
104322,PHL,2022,9.5
104323,OTT,2018,9.5
104323,OTT,2019,9.5
104323,OTT,2020,8.5
104323,OTT,2021,8
104323,OTT,2022,8.5
104324,VAN,2018,9.5
104324,VAN,2019,8.5
104324,VAN,2020,7.5
104324,VAN,2021,9
104324,VAN,2022,9
104325,PHL,2018,8.5
104325,PHL,2019,9
104325,PHL,2020,7
104325,PHL,2021,9.5
104325,PHL,2022,9
104326,NYC,2018,8
104326,NYC,2019,7
104326,NYC,2020,7.5
104326,NYC,2021,6.5
104326,NYC,2022,7.5
104327,PHL,2018,9.5
104327,PHL,2019,10
104327,PHL,2020,8
104327,PHL,2021,8
104327,PHL,2022,9
104328,TOR,2018,9.5
104328,TOR,2019,10
104328,TOR,2020,5.5
104328,TOR,2021,6
104329,PHL,2018,9
104329,PHL,2019,9.5
104329,PHL,2020,8.5
104329,PHL,2021,9
104329,PHL,2022,10
104330,CAL,2018,8
104330,CAL,2019,9
104330,CAL,2020,5
104330,CAL,2021,5.5
104331,VAN,2018,9
104331,VAN,2019,8.5
104331,VAN,2020,7
104331,VAN,2021,8.5
104331,VAN,2022,8.5
104332,CAL,2018,9
104332,CAL,2019,9
104332,CAL,2020,10
104332,CAL,2021,9
104333,CAL,2018,9
104333,CAL,2019,9
104333,CAL,2020,8.5
104333,CAL,2021,9
104333,CAL,2022,9.5
104334,OTT,2018,9.5
104334,OTT,2019,9.5
104334,OTT,2020,9.5
104334,OTT,2021,8.5
104334,OTT,2022,9
104335,NYC,2018,6
104335,NYC,2019,7.5
104335,NYC,2020,8
104335,NYC,2021,6.5
104336,BOS,2018,7
104336,BOS,2019,7.5
104336,BOS,2020,7
104336,BOS,2021,7.5
104336,BOS,2022,6
104337,PHL,2018,8
104337,PHL,2019,9.5
104337,PHL,2020,7.5
104337,PHL,2021,8.5
104337,PHL,2022,10
104338,BOS,2018,6
104338,BOS,2019,6.5
104338,BOS,2020,8
104338,BOS,2021,7.5
104339,BOS,2018,6
104339,BOS,2019,6.5
104339,BOS,2020,6.5
104339,BOS,2021,8
104339,BOS,2022,6
104340,CAL,2018,8.5
104340,CAL,2019,9
104340,CAL,2020,5
104340,CAL,2021,6.5
104341,TOR,2018,8
104341,TOR,2019,9
104341,TOR,2020,9.5
104341,TOR,2021,10
104341,TOR,2022,9
104342,MKM,2018,8.5
104342,MKM,2019,10
104342,MKM,2020,9
104342,MKM,2021,9.5
104342,MKM,2022,9.5
104343,BOS,2018,7
104343,BOS,2019,6.5
104343,BOS,2020,7
104344,PHL,2018,9.5
104344,PHL,2019,8.5
104344,PHL,2020,8.5
104344,PHL,2021,9.5
104344,PHL,2022,9
104345,OTT,2018,9.5
104345,OTT,2019,9.5
104346,CAL,2018,9
104346,CAL,2019,9
104346,CAL,2020,9
104347,VAN,2018,8
104347,VAN,2019,8.5
104347,VAN,2020,8
104347,VAN,2021,8.5
104347,VAN,2022,9.5
104348,CAL,2018,9.5
104348,CAL,2019,10
104348,CAL,2020,7.5
104348,CAL,2021,8.5
104348,CAL,2022,8.5
104349,MKM,2018,9.5
104349,MKM,2019,9
104350,PHL,2018,9.5
104350,PHL,2019,9.5
104350,PHL,2020,9
104351,BOS,2018,6.5
104351,BOS,2019,6.5
104351,BOS,2020,6
104351,BOS,2021,6
104351,BOS,2022,6
104352,MKM,2018,9.5
104352,MKM,2019,8
104352,MKM,2020,8.5
104352,MKM,2021,8.5
104352,MKM,2022,9.5
104353,MKM,2018,9
104353,MKM,2019,8
104353,MKM,2020,7.5
104353,MKM,2021,9
104353,MKM,2022,10
104354,TOR,2018,9
104354,TOR,2019,9
104354,TOR,2020,8.5
104354,TOR,2021,8
104354,TOR,2022,10
104355,NYC,2018,7
104355,NYC,2019,7
104355,NYC,2020,6
104355,NYC,2021,7
104356,OTT,2018,8.5
104356,OTT,2019,9.5
104356,OTT,2020,9
104356,OTT,2021,9.5
104356,OTT,2022,9.5
104357,CAL,2018,9.5
104357,CAL,2019,8.5
104357,CAL,2020,7
104357,CAL,2021,9.5
104357,CAL,2022,8.5
104358,BOS,2018,7.5
104358,BOS,2019,6
104358,BOS,2020,8
104359,NYC,2018,7.5
104359,NYC,2019,6
104359,NYC,2020,6
104359,NYC,2021,8
104359,NYC,2022,6.5
104360,BOS,2018,7
104360,BOS,2019,7
104360,BOS,2020,6
104360,BOS,2021,6.5
104361,MKM,2018,8.5
104361,MKM,2019,9
104361,MKM,2020,9.5
104361,MKM,2021,8.5
104361,MKM,2022,8
104362,PHL,2018,9
104362,PHL,2019,9.5
104362,PHL,2020,7.5
104362,PHL,2021,9.5
104362,PHL,2022,8.5
104363,VAN,2018,8.5
104363,VAN,2019,9
104363,VAN,2020,5
104364,NYC,2018,8
104364,NYC,2019,6
104364,NYC,2020,7
104364,NYC,2021,7
104365,VAN,2018,10
104365,VAN,2019,9.5
104365,VAN,2020,7.5
104365,VAN,2021,8.5
104365,VAN,2022,8.5
104366,PHL,2018,8
104366,PHL,2019,9
104366,PHL,2020,7.5
104366,PHL,2021,9
104366,PHL,2022,10
104367,BOS,2018,7
104367,BOS,2019,7.5
104367,BOS,2020,8
104368,PHL,2018,8
104368,PHL,2019,9.5
104368,PHL,2020,7
104368,PHL,2021,9
104368,PHL,2022,8
104369,NYC,2018,6.5
104369,NYC,2019,6.5
104369,NYC,2020,7
104370,PHL,2018,8.5
104370,PHL,2019,8.5
104370,PHL,2020,7
104370,PHL,2021,8
104370,PHL,2022,9
104371,VAN,2018,8
104371,VAN,2019,9.5
104371,VAN,2020,7.5
104371,VAN,2021,9
104371,VAN,2022,8.5
104372,CAL,2018,8.5
104372,CAL,2019,9
104372,CAL,2020,3
104372,CAL,2021,7
104373,CAL,2018,8
104373,CAL,2019,9.5
104373,CAL,2020,7.5
104373,CAL,2021,10
104373,CAL,2022,9.5
104374,NYC,2018,6
104374,NYC,2019,6.5
104374,NYC,2020,7.5
104374,NYC,2021,7
104374,NYC,2022,7
104375,OTT,2018,8.5
104375,OTT,2019,9.5
104375,OTT,2020,8.5
104375,OTT,2021,8
104375,OTT,2022,8.5
104376,OTT,2018,9
104376,OTT,2019,8
104376,OTT,2020,7
104377,VAN,2018,9
104377,VAN,2019,8.5
104377,VAN,2020,9
104377,VAN,2021,9
104377,VAN,2022,9
104378,NYC,2018,6.5
104378,NYC,2019,6
104378,NYC,2020,6.5
104378,NYC,2021,8
104378,NYC,2022,7
104379,PHL,2018,9.5
104379,PHL,2019,9
104379,PHL,2020,7.5
104379,PHL,2021,9
104379,PHL,2022,9
104380,TOR,2018,8.5
104380,TOR,2019,8.5
104380,TOR,2020,9
104380,TOR,2021,9
104380,TOR,2022,10
104381,MKM,2018,8.5
104381,MKM,2019,9
104382,VAN,2018,8.5
104382,VAN,2019,8
104382,VAN,2020,9
104382,VAN,2021,10
104382,VAN,2022,9
104383,PHL,2018,8.5
104383,PHL,2019,10
104384,PHL,2018,8.5
104384,PHL,2019,8
104384,PHL,2020,7
104384,PHL,2021,9
104384,PHL,2022,9.5
104385,BOS,2018,7.5
104385,BOS,2019,7.5
104385,BOS,2020,6
104385,BOS,2021,7
104385,BOS,2022,8
104386,CAL,2018,9.5
104386,CAL,2019,9
104386,CAL,2020,6.5
104386,CAL,2021,8
104386,CAL,2022,9
104387,TOR,2018,10
104387,TOR,2019,8.5
104387,TOR,2020,4
104387,TOR,2021,5.5
104388,TOR,2018,9
104388,TOR,2019,9.5
104388,TOR,2020,8.5
104388,TOR,2021,8.5
104388,TOR,2022,8
104389,OTT,2018,9
104389,OTT,2019,9.5
104389,OTT,2020,9.5
104389,OTT,2021,8
104389,OTT,2022,10
104390,MKM,2018,8.5
104390,MKM,2019,10
104390,MKM,2020,8.5
104391,TOR,2018,8
104391,TOR,2019,8.5
104392,NYC,2018,8
104392,NYC,2019,7.5
104392,NYC,2020,6
104392,NYC,2021,7
104392,NYC,2022,7.5
104393,VAN,2018,8.5
104393,VAN,2019,9
104394,PHL,2018,9.5
104394,PHL,2019,9
104394,PHL,2020,8
104394,PHL,2021,9
104394,PHL,2022,10
104395,VAN,2018,10
104395,VAN,2019,9
104395,VAN,2020,8
104395,VAN,2021,8.5
104395,VAN,2022,9.5
104396,CAL,2018,9
104396,CAL,2019,9.5
104396,CAL,2020,3
104396,CAL,2021,4
104397,OTT,2018,8.5
104397,OTT,2019,8.5
104397,OTT,2020,8
104397,OTT,2021,9.5
104397,OTT,2022,9
104398,PHL,2018,9
104398,PHL,2019,9.5
104398,PHL,2020,8
104398,PHL,2021,8
104398,PHL,2022,8
104399,BOS,2018,6.5
104399,BOS,2019,7.5
104400,BOS,2018,7.5
104400,BOS,2019,8
104400,BOS,2020,6.5
104400,BOS,2021,8
104400,BOS,2022,6.5
104401,OTT,2018,8
104401,OTT,2019,10
104401,OTT,2020,7.5
104401,OTT,2021,8.5
104401,OTT,2022,8
104402,TOR,2018,9
104402,TOR,2019,8.5
104402,TOR,2020,8.5
104402,TOR,2021,10
104403,NYC,2018,7
104403,NYC,2019,6.5
104403,NYC,2020,7.5
104403,NYC,2021,6.5
104403,NYC,2022,6
104404,TOR,2018,9
104404,TOR,2019,8
104404,TOR,2020,6.5
104404,TOR,2021,9.5
104404,TOR,2022,10
104405,BOS,2018,7
104405,BOS,2019,7.5
104405,BOS,2020,8
104405,BOS,2021,7
104405,BOS,2022,7.5
104406,VAN,2018,9.5
104406,VAN,2019,9.5
104406,VAN,2020,7.5
104406,VAN,2021,9
104406,VAN,2022,8.5
104407,BOS,2018,6.5
104407,BOS,2019,8
104408,CAL,2018,9.5
104408,CAL,2019,8.5
104408,CAL,2020,7.5
104408,CAL,2021,8
104408,CAL,2022,8.5
104409,PHL,2018,10
104409,PHL,2019,9.5
104409,PHL,2020,9.5
104410,BOS,2018,7.5
104410,BOS,2019,7.5
104410,BOS,2020,7
104410,BOS,2021,7
104410,BOS,2022,6
104411,NYC,2018,7
104411,NYC,2019,6.5
104411,NYC,2020,6.5
104411,NYC,2021,7
104411,NYC,2022,7
104412,OTT,2018,8.5
104412,OTT,2019,10
104412,OTT,2020,8.5
104412,OTT,2021,9
104412,OTT,2022,9.5
104413,TOR,2018,8.5
104413,TOR,2019,9
104413,TOR,2020,7
104413,TOR,2021,8.5
104413,TOR,2022,9.5
104414,MKM,2018,10
104414,MKM,2019,8
104414,MKM,2020,10
104414,MKM,2021,9.5
104415,VAN,2018,9
104415,VAN,2019,8.5
104415,VAN,2020,8
104415,VAN,2021,8
104416,MKM,2018,10
104416,MKM,2019,8
104416,MKM,2020,7.5
104416,MKM,2021,9
104416,MKM,2022,9
104417,MKM,2018,9.5
104417,MKM,2019,8
104417,MKM,2020,8
104417,MKM,2021,8
104417,MKM,2022,10
104418,CAL,2018,10
104418,CAL,2019,8.5
104418,CAL,2020,7
104418,CAL,2021,8.5
104418,CAL,2022,8.5
104419,BOS,2018,7
104419,BOS,2019,7.5
104419,BOS,2020,6.5
104419,BOS,2021,7
104419,BOS,2022,8
104420,TOR,2019,9.5
104420,TOR,2020,8.5
104420,TOR,2021,8.5
104420,TOR,2022,9.5
104421,MKM,2019,8.5
104421,MKM,2020,9
104421,MKM,2021,10
104421,MKM,2022,8
104422,TOR,2019,9.5
104422,TOR,2020,9.5
104422,TOR,2021,8.5
104422,TOR,2022,9
104423,NYC,2019,7.5
104423,NYC,2020,6.5
104423,NYC,2021,6.5
104423,NYC,2022,7.5
104424,TOR,2019,10
104424,TOR,2020,9.5
104424,TOR,2021,8.5
104425,MKM,2019,9
104425,MKM,2020,9
104425,MKM,2021,8
104425,MKM,2022,9.5
104426,NYC,2019,6
104426,NYC,2020,6.5
104426,NYC,2021,8
104426,NYC,2022,7.5
104427,CAL,2019,9
104427,CAL,2020,8.5
104427,CAL,2021,5.5
104428,MKM,2019,9.5
104428,MKM,2020,8.5
104429,PHL,2019,8.5
104429,PHL,2020,8
104429,PHL,2021,8.5
104429,PHL,2022,8.5
104430,MKM,2019,8
104430,MKM,2020,9.5
104431,OTT,2019,8
104431,OTT,2020,10
104431,OTT,2021,8.5
104431,OTT,2022,10
104432,VAN,2019,9
104432,VAN,2020,9
104432,VAN,2021,9
104432,VAN,2022,8.5
104433,PHL,2019,8
104433,PHL,2020,9.5
104433,PHL,2021,9.5
104433,PHL,2022,8
104434,OTT,2019,9
104434,OTT,2020,10
104434,OTT,2021,8.5
104434,OTT,2022,8.5
104435,CAL,2019,9
104435,CAL,2020,8
104435,CAL,2021,9
104435,CAL,2022,9
104436,BOS,2019,6
104436,BOS,2020,7.5
104436,BOS,2021,6.5
104436,BOS,2022,7
104437,VAN,2019,8.5
104437,VAN,2020,8.5
104437,VAN,2021,9.5
104437,VAN,2022,9.5
104438,CAL,2019,8
104438,CAL,2020,8.5
104438,CAL,2021,9
104439,BOS,2019,7.5
104439,BOS,2020,7
104439,BOS,2021,6.5
104439,BOS,2022,7.5
104440,BOS,2019,7
104440,BOS,2020,8
104440,BOS,2021,7.5
104440,BOS,2022,6
104441,TOR,2019,9
104441,TOR,2020,9
104441,TOR,2021,8.5
104441,TOR,2022,9.5
104442,CAL,2019,9.5
104442,CAL,2020,9
104442,CAL,2021,8
104442,CAL,2022,8
104443,NYC,2019,7.5
104443,NYC,2020,6.5
104443,NYC,2021,7
104443,NYC,2022,6.5
104444,MKM,2019,8
104444,MKM,2020,10
104444,MKM,2021,9.5
104444,MKM,2022,8
104445,PHL,2019,9
104445,PHL,2020,9.5
104446,VAN,2019,8.5
104446,VAN,2020,9
104446,VAN,2021,9
104446,VAN,2022,10
104447,BOS,2019,7.5
104447,BOS,2020,6
104448,CAL,2019,9
104448,CAL,2020,9
104448,CAL,2021,9.5
104448,CAL,2022,10
104449,VAN,2019,9
104449,VAN,2020,8.5
104449,VAN,2021,9.5
104449,VAN,2022,9.5
104450,CAL,2019,10
104450,CAL,2020,9.5
104450,CAL,2021,9
104451,CAL,2019,9.5
104451,CAL,2020,9
104451,CAL,2021,8.5
104451,CAL,2022,8
104452,OTT,2019,10
104452,OTT,2020,8.5
104452,OTT,2021,8.5
104452,OTT,2022,9
104453,MKM,2019,10
104453,MKM,2020,9.5
104453,MKM,2021,9
104453,MKM,2022,8
104454,VAN,2019,9
104454,VAN,2020,10
104454,VAN,2021,10
104454,VAN,2022,8.5
104455,VAN,2019,9
104455,VAN,2020,9.5
104455,VAN,2021,9.5
104455,VAN,2022,9.5
104456,TOR,2019,9.5
104456,TOR,2020,9
104456,TOR,2021,8
104456,TOR,2022,8.5
104457,MKM,2019,9.5
104457,MKM,2020,9.5
104457,MKM,2021,9.5
104457,MKM,2022,9.5
104458,OTT,2019,8
104458,OTT,2020,9
104458,OTT,2021,9.5
104458,OTT,2022,8.5
104459,VAN,2019,9
104459,VAN,2020,8.5
104460,PHL,2019,10
104460,PHL,2020,9
104461,OTT,2019,9.5
104461,OTT,2020,8.5
104461,OTT,2021,9.5
104461,OTT,2022,9
104462,BOS,2019,7.5
104462,BOS,2020,6
104462,BOS,2021,7.5
104462,BOS,2022,8
104463,CAL,2019,9
104463,CAL,2020,8
104463,CAL,2021,8
104463,CAL,2022,9
104464,TOR,2019,8.5
104464,TOR,2020,8.5
104464,TOR,2021,10
104464,TOR,2022,9.5
104465,CAL,2019,9
104465,CAL,2020,8.5
104465,CAL,2021,9
104465,CAL,2022,10
104466,VAN,2019,8.5
104466,VAN,2020,9.5
104467,TOR,2019,8.5
104467,TOR,2020,8.5
104467,TOR,2021,8
104467,TOR,2022,8.5
104468,MKM,2019,9.5
104468,MKM,2020,10
104468,MKM,2021,9.5
104468,MKM,2022,10
104469,VAN,2019,8
104469,VAN,2020,9
104469,VAN,2021,9
104469,VAN,2022,8.5
104470,MKM,2019,8.5
104470,MKM,2020,9.5
104470,MKM,2021,9
104470,MKM,2022,9.5
104471,NYC,2019,8
104471,NYC,2020,7.5
104471,NYC,2021,6.5
104471,NYC,2022,7
104472,BOS,2019,7
104472,BOS,2020,6
104472,BOS,2021,7
104472,BOS,2022,6.5
104473,PHL,2019,9.5
104473,PHL,2020,8.5
104473,PHL,2021,8.5
104473,PHL,2022,8.5
104474,PHL,2019,8
104474,PHL,2020,9
104474,PHL,2021,9
104474,PHL,2022,9
104475,PHL,2019,9.5
104475,PHL,2020,9.5
104475,PHL,2021,10
104475,PHL,2022,10
104476,NYC,2019,7.5
104476,NYC,2020,6
104476,NYC,2021,6.5
104476,NYC,2022,6.5
104477,VAN,2019,9.5
104477,VAN,2020,8
104477,VAN,2021,9.5
104477,VAN,2022,10
104478,MKM,2019,9.5
104478,MKM,2020,8.5
104478,MKM,2021,8.5
104479,NYC,2019,6
104479,NYC,2020,8
104479,NYC,2021,7
104479,NYC,2022,7.5
104480,OTT,2019,9.5
104480,OTT,2020,8.5
104480,OTT,2021,9.5
104480,OTT,2022,9.5
104481,PHL,2019,8
104481,PHL,2020,8.5
104481,PHL,2021,9
104481,PHL,2022,9
104482,NYC,2019,7.5
104482,NYC,2020,7.5
104482,NYC,2021,7
104482,NYC,2022,7
104483,BOS,2019,6
104483,BOS,2020,7.5
104483,BOS,2021,6
104483,BOS,2022,7.5
104484,NYC,2019,8
104484,NYC,2020,7.5
104484,NYC,2021,7
104484,NYC,2022,7.5
104485,MKM,2019,8.5
104485,MKM,2020,9.5
104486,TOR,2019,8.5
104486,TOR,2020,8
104486,TOR,2021,9.5
104486,TOR,2022,9
104487,MKM,2019,9
104487,MKM,2020,8
104487,MKM,2021,9
104487,MKM,2022,9.5
104488,CAL,2019,9
104488,CAL,2020,9.5
104488,CAL,2021,9
104488,CAL,2022,8
104489,TOR,2019,8.5
104489,TOR,2020,8.5
104489,TOR,2021,9
104490,MKM,2019,8.5
104490,MKM,2020,9.5
104490,MKM,2021,9.5
104490,MKM,2022,9.5
104491,VAN,2019,9
104491,VAN,2020,8.5
104491,VAN,2021,9
104491,VAN,2022,9
104492,MKM,2019,8.5
104492,MKM,2020,9
104493,OTT,2019,9
104493,OTT,2020,8.5
104493,OTT,2021,9
104493,OTT,2022,9
104494,CAL,2019,8.5
104494,CAL,2020,9
104494,CAL,2021,9
104494,CAL,2022,8.5
104495,NYC,2019,7
104495,NYC,2020,6
104495,NYC,2021,7.5
104495,NYC,2022,7
104496,BOS,2019,8
104496,BOS,2020,7
104496,BOS,2021,6.5
104497,CAL,2019,9
104497,CAL,2020,10
104498,PHL,2019,8.5
104498,PHL,2020,10
104498,PHL,2021,8.5
104498,PHL,2022,8.5
104499,NYC,2019,6.5
104499,NYC,2020,7
104499,NYC,2021,7.5
104499,NYC,2022,8
104500,TOR,2019,8
104500,TOR,2020,9.5
104500,TOR,2021,9.5
104500,TOR,2022,9
104501,MKM,2019,8
104501,MKM,2020,8.5
104502,PHL,2019,9.5
104502,PHL,2020,9.5
104502,PHL,2021,8.5
104502,PHL,2022,8
104503,NYC,2019,8
104503,NYC,2020,7.5
104503,NYC,2021,6.5
104503,NYC,2022,7.5
104504,OTT,2019,8
104504,OTT,2020,9.5
104504,OTT,2021,9
104504,OTT,2022,9
104505,PHL,2019,8.5
104505,PHL,2020,9
104505,PHL,2021,4.5
104506,CAL,2019,10
104506,CAL,2020,9
104506,CAL,2021,9.5
104506,CAL,2022,8.5
104507,MKM,2019,8
104507,MKM,2020,9.5
104507,MKM,2021,9
104507,MKM,2022,9
104508,BOS,2019,7.5
104508,BOS,2020,7.5
104508,BOS,2021,7.5
104508,BOS,2022,8
104509,PHL,2019,8.5
104509,PHL,2020,8.5
104510,TOR,2019,9.5
104510,TOR,2020,8.5
104510,TOR,2021,9
104510,TOR,2022,9
104511,PHL,2019,8.5
104511,PHL,2020,9.5
104512,CAL,2019,9.5
104512,CAL,2020,8
104512,CAL,2021,5.5
104513,BOS,2019,6.5
104513,BOS,2020,6
104514,OTT,2019,9
104514,OTT,2020,8.5
104514,OTT,2021,9.5
104514,OTT,2022,9.5
104515,TOR,2019,9.5
104515,TOR,2020,8.5
104515,TOR,2021,8
104515,TOR,2022,8.5
104516,CAL,2019,10
104516,CAL,2020,9.5
104516,CAL,2021,5
104517,VAN,2019,8.5
104517,VAN,2020,10
104517,VAN,2021,9.5
104517,VAN,2022,8.5
104518,PHL,2019,9.5
104518,PHL,2020,9
104518,PHL,2021,9
104518,PHL,2022,9.5
104519,NYC,2019,7.5
104519,NYC,2020,6
