EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated
105840,2019,26,Travel_Rarely,337,Product,2,Doctorate,1,1114,1,Female,56,2,1,Married,3852,11177,1,Y,No,15,3,1,80,2,6,2,2,3,2,1,2,No,,,,MKM,L1
105841,2019,24,Travel_Rarely,165,Delivery,4,Bachelors,1,731,2,Female,57,3,2,Single,1954,25495,0,Y,No,15,3,1,80,0,2,2,3,1,1,1,1,Yes,2020,reallocation out of the area,Voluntary,CAL,L1
105842,2019,31,Travel_Frequently,561,HR,5,Diploma,1,1319,2,Male,59,1,2,Single,1489,16244,1,Y,Yes,13,4,1,80,0,2,3,2,1,1,1,1,Yes,2020,retiring,Voluntary,PHL,L1
105843,2019,30,Travel_Rarely,1132,Marketing,25,Masters,1,1023,3,Male,65,2,3,Single,3899,11083,7,Y,No,12,3,2,80,0,9,2,2,3,3,3,3,No,,,,NYC,L1
105844,2019,49,Travel_Rarely,663,Product,3,Diploma,1,204,1,Male,93,2,2,Single,5212,18703,6,Y,Yes,13,3,2,80,0,18,2,2,2,1,1,1,Yes,2021,unhappy,Voluntary,CAL,L2
105845,2019,42,Travel_Rarely,809,Product,5,Doctorate,1,1388,3,Female,64,3,2,Married,3728,23035,4,Y,No,11,3,3,80,1,10,2,4,3,3,1,3,No,,,,PHL,L1
105846,2019,30,Travel_Rarely,448,Sales,10,Doctorate,1,887,2,Male,46,1,1,Single,2317,10348,0,Y,Yes,20,5,1,80,0,3,0,2,1,1,1,1,Yes,2020,unhappy,Voluntary,NYC,L1
105847,2019,24,Travel_Rarely,441,Product,8,Bachelors,1,1466,2,Female,81,3,1,Single,3195,17039,2,Y,Yes,11,3,2,80,0,4,2,2,1,1,1,1,Yes,2020,offered more money,Voluntary,NYC,L1
105848,2019,41,Travel_Frequently,774,HR,11,Doctorate,1,461,2,Female,55,2,1,Single,5134,3825,7,Y,Yes,17,3,1,80,1,6,2,2,2,2,1,1,Yes,2021,offered more money,Voluntary,NYC,L1
105849,2019,27,Travel_Rarely,772,Product,13,Bachelors,1,1184,2,Female,78,2,2,Married,2403,6209,1,Y,Yes,15,4,2,80,0,1,4,2,1,1,1,1,Yes,2020,retiring,Voluntary,BOS,L1
105850,2019,39,Travel_Rarely,1183,HR,10,Doctorate,1,1023,2,Male,79,3,2,Single,3352,11046,1,Y,Yes,12,4,3,80,0,6,3,2,2,2,1,1,Yes,2021,retiring,Voluntary,CAL,L1
105851,2019,41,Travel_Rarely,1133,Sales,5,Bachelors,1,186,2,Male,72,3,2,Divorced,5393,10224,8,Y,No,19,3,4,80,0,16,2,3,3,2,1,2,No,,,,VAN,L2
105852,2019,43,Travel_Rarely,516,Marketing,2,Diploma,1,92,1,Male,91,1,3,Married,5610,19712,7,Y,Yes,14,5,3,80,0,19,2,2,1,1,1,1,Yes,2020,medical issues,Voluntary,VAN,L2
105853,2019,46,Travel_Rarely,257,Product,8,Bachelors,1,1374,2,Male,57,2,3,Married,19581,19817,2,Y,No,18,3,2,80,1,24,2,3,3,3,1,2,No,,,,NYC,L5
105854,2019,38,Travel_Rarely,311,Marketing,4,Doctorate,1,394,3,Female,51,2,1,Single,2612,7867,0,Y,Yes,12,3,3,80,0,7,4,3,3,2,2,3,No,,,,NYC,L1
105855,2019,30,Travel_Rarely,575,Delivery,23,Diploma,1,286,3,Female,66,2,2,Single,3469,11539,0,Y,No,11,3,2,80,0,5,2,3,2,2,1,2,Yes,2021,unhappy,Voluntary,TOR,L1
105856,2019,26,Travel_Rarely,210,Delivery,2,Masters,1,1926,2,Male,88,2,1,Divorced,2873,20039,0,Y,No,12,3,3,80,0,8,5,2,3,3,3,3,No,,,,OTT,L1
105857,2019,23,Travel_Frequently,1320,Sales,8,Masters,1,1698,3,Male,91,2,2,Married,3927,20530,1,Y,Yes,11,3,1,80,0,4,2,3,2,2,1,1,Yes,2021,retiring,Voluntary,NYC,L1
105858,2019,32,Travel_Rarely,947,HR,13,Doctorate,1,264,4,Male,71,3,2,Married,2804,4656,1,Y,No,13,3,4,80,0,7,4,3,3,3,1,2,No,,,,CAL,L1
105859,2019,29,Travel_Rarely,966,HR,11,Masters,1,1136,1,Female,42,3,1,Single,2305,14410,1,Y,No,14,3,4,80,1,8,3,2,3,2,2,3,No,,,,NYC,L1
105860,2019,32,Travel_Rarely,1393,Sales,15,Diploma,1,986,3,Male,41,2,2,Single,8820,17699,1,Y,No,13,3,2,80,0,9,3,3,3,2,2,2,No,,,,CAL,L3
105861,2019,57,Travel_Rarely,777,Corporate Functions,2,Doctorate,1,919,3,Male,57,2,3,Single,2376,13385,8,Y,No,13,3,4,80,0,2,2,2,1,1,1,1,Yes,2020,retiring,Voluntary,TOR,L1
105862,2019,31,Travel_Rarely,1293,Delivery,15,Masters,1,594,1,Female,57,3,3,Married,5310,4150,7,Y,Yes,14,4,2,80,0,8,2,2,2,1,1,2,Yes,2021,offered more money,Voluntary,TOR,L2
105863,2019,37,Travel_Rarely,231,Product,6,Bachelors,1,436,2,Female,75,3,1,Single,4867,2918,4,Y,Yes,17,3,3,80,1,11,0,3,3,2,1,3,No,,,,OTT,L1
105864,2019,48,Travel_Rarely,609,HR,12,Masters,1,1372,3,Female,91,2,3,Married,14679,4989,2,Y,No,22,3,2,80,1,22,2,3,3,2,1,2,No,,,,TOR,L4
105865,2019,44,Travel_Frequently,1021,Sales,6,Diploma,1,312,3,Female,48,2,1,Divorced,5093,6287,2,Y,Yes,11,3,1,80,1,9,3,4,3,2,1,1,No,,,,BOS,L2
105866,2019,30,Travel_Rarely,644,HR,15,Masters,1,1188,2,Female,85,2,1,Married,11848,25808,2,Y,No,22,4,3,80,1,9,2,2,3,1,1,3,No,,,,OTT,L3
105867,2019,28,Travel_Rarely,1106,Marketing,26,Doctorate,1,1102,3,Female,91,2,3,Married,2524,26944,3,Y,No,21,3,1,80,1,10,1,3,3,2,1,3,No,,,,MKM,L1
105868,2019,43,Travel_Rarely,191,Marketing,3,Diploma,1,632,1,Female,45,3,3,Married,3943,19652,1,Y,No,14,3,1,80,0,11,2,3,3,3,2,3,No,,,,VAN,L1
105869,2019,35,Travel_Rarely,840,Corporate Functions,2,Doctorate,1,1200,2,Male,46,2,2,Divorced,10270,19595,2,Y,Yes,18,3,2,80,0,15,2,3,3,3,2,2,No,,,,PHL,L3
105870,2019,41,Travel_Rarely,582,Delivery,5,Bachelors,1,2016,3,Male,48,1,1,Divorced,10101,21334,3,Y,No,15,3,1,80,1,10,4,3,3,3,1,3,No,,,,NYC,L3
105871,2019,39,Travel_Frequently,522,Corporate Functions,1,Bachelors,1,1650,3,Female,95,2,2,Married,2493,11361,3,Y,Yes,12,5,3,80,1,4,2,2,2,1,1,1,Yes,2021,unhappy,Voluntary,NYC,L1
105872,2019,27,Travel_Rarely,132,Corporate Functions,15,Masters,1,1361,3,Female,52,3,2,Single,2397,25685,0,Y,No,13,1,3,80,0,7,2,3,3,1,3,3,Yes,2022,cost cutting,Involuntary,NYC,L1
105873,2019,49,Travel_Frequently,877,Marketing,7,Masters,1,836,2,Male,66,3,3,Divorced,14492,13579,4,Y,No,18,3,3,80,0,29,3,2,3,1,1,2,No,,,,MKM,L3
105874,2019,36,Travel_Rarely,501,Marketing,6,Bachelors,1,918,3,Female,65,2,3,Single,8389,15541,1,Y,No,12,3,2,80,0,12,2,2,3,2,2,2,No,,,,TOR,L3
105875,2019,44,Travel_Rarely,881,Product,2,Doctorate,1,1818,3,Male,69,3,1,Married,6613,26277,3,Y,No,20,4,1,80,1,13,2,2,3,3,1,3,No,,,,OTT,L2
105876,2019,34,Travel_Rarely,861,HR,8,Doctorate,1,1703,2,Female,80,3,1,Married,4980,12518,3,Y,No,19,3,3,80,1,9,3,3,3,1,2,2,No,,,,MKM,L2
105877,2019,30,Travel_Rarely,1231,Sales,11,Diploma,1,1789,3,Male,39,2,4,Divorced,6668,16503,3,Y,No,16,3,1,80,1,9,6,3,3,1,1,1,No,,,,NYC,L2
105878,2019,29,Travel_Frequently,902,Product,9,Diploma,1,1001,3,Female,91,2,1,Married,2410,11486,6,Y,Yes,19,3,3,80,0,3,4,3,1,1,1,1,Yes,2020,offered more money,Voluntary,OTT,L1
105879,2019,35,Travel_Rarely,1215,Marketing,4,Diploma,1,266,2,Female,53,3,4,Divorced,8339,6614,1,Y,No,13,3,4,80,0,12,4,3,3,3,2,1,No,,,,VAN,L3
105880,2019,30,Travel_Rarely,341,Delivery,9,Diploma,1,988,3,Male,45,2,1,Single,2305,10292,0,Y,Yes,21,3,1,80,0,3,0,3,1,1,1,1,Yes,2020,medical issues,Voluntary,VAN,L1
105881,2019,53,Travel_Rarely,1324,Delivery,2,Diploma,1,605,3,Female,92,3,3,Married,16715,23379,2,Y,No,14,3,2,80,0,29,2,3,3,2,2,2,No,,,,VAN,L4
105882,2019,29,Travel_Rarely,539,Marketing,2,Diploma,1,604,2,Male,50,2,3,Married,2257,3604,8,Y,Yes,19,3,3,80,0,5,4,3,2,1,1,1,Yes,2021,career change,Voluntary,PHL,L1
105883,2019,39,Travel_Rarely,424,Corporate Functions,9,Bachelors,1,855,2,Male,49,3,4,Married,5471,21554,2,Y,No,13,3,2,80,1,11,2,2,3,2,1,2,No,,,,CAL,L2
105884,2019,30,Travel_Frequently,975,Delivery,5,Diploma,1,1092,1,Female,44,2,1,Single,2635,7457,1,Y,Yes,15,3,1,80,1,5,1,3,2,2,2,2,Yes,2021,retiring,Voluntary,TOR,L1
105885,2019,25,Travel_Rarely,728,Corporate Functions,2,Diploma,1,1682,3,Female,77,4,2,Married,5272,4987,1,Y,No,17,3,2,80,1,6,5,3,3,3,1,3,No,,,,PHL,L2
105886,2019,21,Travel_Rarely,877,HR,8,Masters,1,1754,2,Female,55,2,4,Married,1878,18559,2,Y,Yes,12,5,2,80,0,2,2,3,1,1,1,1,Yes,2020,long hours,Voluntary,BOS,L1
105887,2019,30,Travel_Rarely,965,Delivery,10,Bachelors,1,379,2,Female,58,3,3,Single,2619,22106,4,Y,Yes,13,5,2,80,0,7,2,1,2,2,1,2,Yes,2021,return to school,Voluntary,PHL,L1
105888,2019,48,Travel_Rarely,1338,HR,16,Bachelors,1,440,3,Male,76,3,2,Married,4678,26290,1,Y,No,12,3,3,80,1,13,4,2,3,2,1,3,No,,,,MKM,L2
105889,2019,36,Travel_Frequently,282,Sales,11,Masters,1,1396,1,Female,73,3,2,Divorced,2236,11316,2,Y,No,11,5,2,80,1,6,2,2,2,1,1,1,Yes,2021,unhappy,Voluntary,MKM,L1
105890,2019,28,Travel_Rarely,1148,Marketing,2,Diploma,1,772,2,Female,54,3,3,Married,5538,3448,1,Y,No,13,3,1,80,0,6,4,2,3,1,1,1,No,,,,PHL,L2
105891,2019,35,Travel_Rarely,1454,HR,11,Bachelors,1,1698,2,Female,96,2,1,Single,6300,8692,4,Y,Yes,12,4,1,80,2,15,2,3,2,1,1,1,Yes,2021,unhappy,Voluntary,BOS,L2
105892,2019,35,Travel_Rarely,788,Marketing,2,Bachelors,1,1472,3,Male,68,2,2,Married,7034,12140,2,Y,No,13,3,3,80,0,9,2,3,3,3,3,2,No,,,,OTT,L2
105893,2019,22,Travel_Rarely,617,Marketing,3,Doctorate,1,927,2,Male,34,2,2,Single,4163,10022,0,Y,Yes,19,3,1,80,1,4,2,3,2,1,1,1,Yes,2021,return to school,Voluntary,NYC,L1
105894,2019,35,Travel_Rarely,1302,Sales,12,Bachelors,1,1282,2,Male,95,3,1,Single,9063,20943,3,Y,No,15,3,4,80,2,15,2,3,3,3,1,2,No,,,,CAL,L2
105895,2019,30,Travel_Rarely,327,Sales,20,Doctorate,1,1408,2,Female,56,2,1,Single,7839,10722,1,Y,No,15,2,1,80,0,11,2,1,3,2,1,2,Yes,2022,restructuring,Involuntary,PHL,L3
105896,2019,29,Travel_Frequently,789,Product,2,Diploma,1,1496,2,Male,55,1,2,Married,1562,16123,1,Y,Yes,12,3,2,80,0,1,3,3,1,1,1,1,Yes,2020,career change,Voluntary,NYC,L1
105897,2019,37,Travel_Rarely,380,Sales,13,Bachelors,1,1959,2,Male,39,3,2,Divorced,5449,10785,3,Y,No,15,3,2,80,0,9,2,2,3,2,1,2,No,,,,PHL,L2
105898,2019,33,Travel_Rarely,655,HR,16,Bachelors,1,697,2,Female,65,1,2,Single,2630,18089,4,Y,Yes,14,3,2,80,0,7,1,3,2,2,1,1,Yes,2021,career change,Voluntary,NYC,L1
105899,2019,41,Travel_Rarely,628,Product,8,Doctorate,1,633,3,Male,65,3,4,Married,3766,9360,6,Y,No,15,3,1,80,1,9,3,2,3,3,3,3,No,,,,BOS,L1
105900,2019,48,Travel_Rarely,1052,HR,28,Diploma,1,1363,4,Male,40,3,1,Married,16754,22342,3,Y,No,11,3,2,80,0,24,1,3,3,1,2,2,No,,,,MKM,L4
105901,2019,31,Travel_Rarely,687,Product,12,Doctorate,1,753,2,Male,46,2,3,Married,2296,3251,6,Y,Yes,21,3,2,80,0,3,2,3,1,1,1,1,Yes,2020,medical issues,Voluntary,VAN,L1
105902,2019,46,Travel_Rarely,725,Marketing,8,Bachelors,1,1252,4,Female,41,2,2,Married,18916,10338,3,Y,No,12,3,2,80,1,25,2,3,3,2,1,2,No,,,,OTT,L5
105903,2019,26,Travel_Rarely,142,Sales,16,Masters,1,1396,3,Male,50,2,3,Single,2409,25655,1,Y,No,13,2,3,80,0,7,2,2,3,1,3,3,Yes,2022,restructuring,Involuntary,BOS,L1
105904,2019,40,Travel_Rarely,663,Marketing,6,Doctorate,1,592,2,Male,73,3,2,Married,11863,23161,5,Y,No,12,3,2,80,1,17,2,3,3,2,2,2,No,,,,CAL,L3
105905,2019,29,Travel_Frequently,272,Delivery,26,Bachelors,1,294,2,Male,47,2,1,Single,6969,23418,3,Y,Yes,17,5,3,80,0,9,4,2,3,2,1,2,Yes,2022,career change,Voluntary,TOR,L2
105906,2019,34,Travel_Rarely,1130,HR,5,Diploma,1,546,4,Male,59,2,3,Single,6478,23239,7,Y,No,16,3,2,80,1,8,2,1,3,2,1,2,No,,,,OTT,L2
105907,2019,28,Travel_Rarely,1471,Marketing,16,Diploma,1,410,2,Male,67,3,1,Married,5668,4815,0,Y,No,18,3,2,80,0,9,2,2,3,2,1,3,No,,,,BOS,L2
105908,2019,30,Travel_Rarely,888,Delivery,26,Doctorate,1,538,1,Female,57,3,2,Divorced,5995,7196,3,Y,No,17,3,3,80,1,8,4,3,3,2,1,2,No,,,,MKM,L2
105909,2019,29,Travel_Rarely,972,Sales,2,Doctorate,1,1180,3,Female,44,3,3,Married,5358,3282,0,Y,No,12,3,2,80,0,8,2,2,3,2,1,2,No,,,,MKM,L2
105910,2019,41,Travel_Rarely,645,Marketing,20,Doctorate,1,532,3,Female,65,2,3,Married,6527,6081,1,Y,No,12,2,1,80,2,8,5,3,3,2,1,1,Yes,2022,poor work performance,Involuntary,PHL,L2
105911,2019,28,Travel_Rarely,437,Corporate Functions,5,Doctorate,1,556,1,Male,73,1,1,Single,2153,4443,3,Y,Yes,11,4,4,80,0,8,4,2,3,3,1,3,Yes,2022,retiring,Voluntary,BOS,L1
105912,2019,27,Travel_Rarely,1152,HR,13,Masters,1,930,2,Male,59,3,1,Single,1886,3263,2,Y,Yes,20,4,2,80,1,2,1,3,1,1,1,1,Yes,2020,medical issues,Voluntary,TOR,L1
105913,2019,32,Non-Travel,871,Marketing,6,Diploma,1,116,3,Male,58,2,3,Married,5052,16015,1,Y,No,12,3,3,80,1,11,1,2,3,3,1,1,No,,,,CAL,L1
105914,2019,29,Travel_Rarely,572,Sales,16,Diploma,1,1512,3,Female,52,3,2,Married,2372,7655,1,Y,Yes,14,3,2,80,1,1,2,3,1,1,1,1,Yes,2020,career change,Voluntary,OTT,L1
105915,2019,29,Travel_Frequently,446,Corporate Functions,22,Diploma,1,1871,3,Male,71,2,3,Married,2438,14784,1,Y,Yes,23,5,1,80,0,1,2,2,1,1,1,1,Yes,2020,retiring,Voluntary,NYC,L1
105916,2019,30,Non-Travel,879,Sales,12,Bachelors,1,1239,3,Male,79,2,2,Married,4904,22582,2,Y,No,18,1,1,80,0,9,3,3,3,2,1,1,Yes,2022,poor work performance,Involuntary,VAN,L2
105917,2019,40,Travel_Frequently,527,Corporate Functions,6,Diploma,1,403,3,Male,70,2,3,Married,3861,9387,7,Y,No,15,3,1,80,1,10,2,3,3,3,3,2,No,,,,OTT,L2
105918,2019,32,Travel_Frequently,1175,Product,7,Masters,1,1156,4,Male,74,3,3,Married,4843,23086,2,Y,No,16,2,1,80,0,9,2,3,3,2,1,1,Yes,2022,poor work performance,Involuntary,BOS,L2
105919,2019,35,Travel_Frequently,960,HR,11,Diploma,1,340,3,Male,66,3,3,Single,2540,19828,1,Y,Yes,17,4,4,80,0,12,0,1,2,1,1,1,Yes,2021,reallocation out of the area,Voluntary,MKM,L1
105920,2019,29,Travel_Rarely,690,Corporate Functions,14,Doctorate,1,352,3,Male,59,3,3,Divorced,2333,22664,1,Y,No,18,3,1,80,0,6,1,3,3,2,1,2,No,,,,TOR,L1
105921,2019,35,Travel_Rarely,1312,HR,21,Bachelors,1,382,2,Female,71,3,2,Married,11991,19106,7,Y,No,17,3,2,80,0,10,5,2,3,3,2,1,No,,,,VAN,L3
105922,2019,29,Travel_Rarely,457,Corporate Functions,4,Masters,1,754,2,Male,50,2,3,Married,2709,23182,5,Y,Yes,17,4,3,80,2,5,2,2,2,1,1,1,Yes,2021,career change,Voluntary,MKM,L1
105923,2019,33,Travel_Frequently,710,Delivery,19,Doctorate,1,308,2,Male,56,2,3,Divorced,2318,5279,0,Y,No,11,3,3,80,0,8,3,2,3,2,2,3,No,,,,BOS,L1
105924,2019,37,Travel_Rarely,885,Sales,11,Masters,1,941,3,Male,78,2,2,Divorced,8560,5451,0,Y,No,14,3,2,80,2,9,2,2,3,3,1,3,No,,,,OTT,L3
105925,2019,27,Travel_Rarely,677,Product,6,Bachelors,1,1409,3,Male,95,3,1,Married,3566,23530,0,Y,No,12,3,3,80,0,8,2,3,3,3,1,3,No,,,,CAL,L1
105926,2019,42,Travel_Frequently,700,Product,12,Diploma,1,1351,2,Male,79,3,2,Married,7379,21309,5,Y,No,17,2,3,80,0,10,2,2,3,2,3,3,Yes,2022,restructuring,Involuntary,NYC,L2
105927,2019,35,Travel_Rarely,1358,Delivery,23,Doctorate,1,1431,1,Male,61,1,3,Married,6264,3434,2,Y,No,12,3,3,80,2,8,2,3,3,2,1,2,No,,,,NYC,L2
105928,2019,33,Travel_Rarely,1012,Sales,12,Bachelors,1,1583,3,Male,55,3,1,Married,3803,25246,2,Y,No,15,3,2,80,1,9,3,2,3,3,2,2,No,,,,NYC,L2
105929,2019,32,Travel_Rarely,1435,Sales,5,Diploma,1,1375,2,Female,66,3,3,Married,3195,26280,3,Y,No,15,3,2,80,1,8,5,2,3,2,1,2,No,,,,MKM,L1
105930,2019,33,Travel_Rarely,1265,Product,14,Doctorate,1,652,2,Male,57,2,3,Married,13568,24590,7,Y,No,11,3,3,80,0,15,2,3,3,2,3,3,Yes,2022,unhappy,Voluntary,VAN,L3
105931,2019,32,Travel_Rarely,971,Corporate Functions,16,Diploma,1,901,1,Male,75,3,3,Divorced,4743,25770,4,Y,No,12,3,2,80,1,11,3,2,3,3,1,2,No,,,,MKM,L2
105932,2019,39,Travel_Rarely,809,HR,1,Doctorate,1,1740,3,Female,75,3,4,Married,6473,8992,1,Y,No,15,3,4,80,1,9,2,3,3,3,2,3,No,,,,PHL,L2
105933,2019,38,Travel_Rarely,314,Marketing,7,Diploma,1,408,1,Male,45,3,1,Married,5607,19222,1,Y,Yes,23,3,2,80,0,7,2,3,3,1,3,3,No,,,,TOR,L2
105934,2019,33,Travel_Rarely,497,Sales,18,Diploma,1,1056,3,Male,46,2,4,Married,5795,17274,3,Y,No,11,3,3,80,2,9,2,1,3,2,2,2,No,,,,MKM,L2
105935,2019,26,Travel_Rarely,1469,HR,7,Masters,1,909,2,Female,71,3,3,Married,2808,22534,1,Y,Yes,13,4,3,80,0,3,4,2,1,1,1,1,Yes,2020,career change,Voluntary,NYC,L1
105936,2019,29,Travel_Rarely,227,Product,8,Diploma,1,421,3,Male,47,2,2,Married,8111,11797,1,Y,No,13,3,1,80,2,7,2,3,3,3,1,3,No,,,,CAL,L2
105937,2019,36,Travel_Frequently,538,Product,10,Masters,1,352,1,Male,60,3,3,Married,10207,22664,6,Y,No,11,3,2,80,1,16,4,3,1,1,1,1,Yes,2020,retiring,Voluntary,OTT,L3
105938,2019,43,Travel_Frequently,486,HR,13,Bachelors,1,582,2,Female,50,2,2,Single,6762,23290,3,Y,Yes,14,5,1,80,0,15,4,2,2,2,1,1,Yes,2021,career change,Voluntary,OTT,L2
105939,2019,31,Travel_Rarely,1319,HR,23,Bachelors,1,489,1,Male,55,3,3,Married,3378,24445,1,Y,No,14,3,1,80,1,6,2,3,3,2,1,2,No,,,,VAN,L1
105940,2019,28,Travel_Rarely,1052,Delivery,5,Masters,1,672,3,Male,57,2,3,Single,5890,8492,1,Y,No,12,2,2,80,0,9,0,3,3,2,2,2,Yes,2022,poor work performance,Involuntary,BOS,L2
105941,2019,41,Travel_Rarely,498,Corporate Functions,1,Diploma,1,1392,1,Male,68,3,4,Married,3267,10139,5,Y,No,14,3,2,80,0,14,2,2,3,2,1,1,No,,,,OTT,L1
105942,2019,29,Travel_Rarely,1107,Delivery,27,Masters,1,1081,3,Male,93,3,3,Divorced,2547,26964,3,Y,No,21,3,1,80,1,11,1,2,3,2,1,3,No,,,,TOR,L1
105943,2019,35,Travel_Rarely,912,Corporate Functions,2,Masters,1,1340,3,Male,74,2,2,Single,5047,7810,3,Y,No,11,3,1,80,1,7,1,3,2,1,1,2,Yes,2021,retiring,Voluntary,CAL,L2
105944,2019,39,Travel_Rarely,1147,Delivery,2,Bachelors,1,334,3,Male,54,3,3,Married,5426,18202,4,Y,Yes,16,4,1,80,0,11,2,1,1,1,1,1,Yes,2020,death,Voluntary,NYC,L2
105945,2019,24,Travel_Rarely,309,Marketing,4,Doctorate,1,230,2,Female,48,2,3,Married,5564,26625,2,Y,No,11,3,3,80,0,5,1,3,2,2,1,1,Yes,2021,return to school,Voluntary,CAL,L2
105946,2019,42,Travel_Rarely,216,Product,6,Diploma,1,1827,1,Male,87,3,4,Single,3659,5097,1,Y,No,13,3,1,80,0,11,4,3,3,3,1,3,No,,,,CAL,L1
105947,2019,30,Travel_Rarely,584,Product,7,Doctorate,1,1301,2,Male,67,2,2,Married,4739,17581,0,Y,Yes,14,3,2,80,1,7,2,2,3,2,1,1,No,,,,OTT,L2
105948,2019,33,Travel_Rarely,1270,Marketing,8,Doctorate,1,1748,4,Male,40,3,3,Divorced,5702,18190,1,Y,No,17,3,3,80,2,7,2,3,3,2,1,3,No,,,,NYC,L2
105949,2019,45,Travel_Rarely,309,Corporate Functions,25,Bachelors,1,671,1,Male,99,3,1,Single,4302,5602,2,Y,No,14,3,3,80,2,5,3,3,1,1,1,1,Yes,2020,long hours,Voluntary,PHL,L1
105950,2019,51,Travel_Rarely,718,Sales,7,Bachelors,1,413,2,Male,85,2,2,Married,4963,17826,2,Y,Yes,14,3,1,80,0,11,2,2,3,1,3,3,Yes,2022,medical issues,Voluntary,TOR,L2
105951,2019,33,Travel_Rarely,613,Marketing,21,Bachelors,1,1716,3,Male,81,2,2,Married,6659,8953,1,Y,No,19,3,4,80,1,8,2,3,3,3,1,2,No,,,,CAL,L2
105952,2019,29,Travel_Rarely,316,Product,23,Masters,1,1314,3,Male,93,2,2,Single,5923,21216,2,Y,Yes,15,2,4,80,1,9,3,2,3,1,2,2,Yes,2022,cost cutting,Involuntary,BOS,L2
105953,2019,25,Travel_Rarely,441,HR,8,Diploma,1,1441,1,Male,69,2,1,Single,4321,15211,3,Y,No,12,3,1,80,0,5,2,3,2,1,1,1,Yes,2021,retiring,Voluntary,PHL,L1
105954,2019,24,Travel_Rarely,384,Sales,6,Diploma,1,1823,4,Female,73,3,2,Single,2472,26100,1,Y,No,23,2,1,80,0,1,2,3,1,1,1,1,Yes,2020,cost cutting,Involuntary,MKM,L1
105955,2019,38,Travel_Rarely,921,Product,3,Doctorate,1,546,2,Female,68,1,2,Divorced,2855,17460,3,Y,Yes,12,3,3,80,0,9,1,2,2,2,1,1,Yes,2021,medical issues,Voluntary,NYC,L1
105956,2019,46,Travel_Rarely,719,Sales,3,Doctorate,1,1193,2,Male,47,3,2,Single,10608,15150,1,Y,No,14,3,2,80,0,13,5,3,3,2,1,2,No,,,,BOS,L3
105957,2019,39,Travel_Frequently,690,Corporate Functions,3,Doctorate,1,1545,1,Male,74,3,1,Married,2386,14896,3,Y,Yes,12,3,2,80,0,9,3,3,2,1,1,1,Yes,2021,unhappy,Voluntary,MKM,L1
105958,2019,37,Travel_Rarely,226,Delivery,17,Masters,1,1777,1,Female,71,3,1,Single,8676,10324,2,Y,No,20,4,3,80,0,11,2,2,1,1,1,1,Yes,2020,return to school,Voluntary,VAN,L2
105959,2019,36,Travel_Rarely,344,Product,3,Doctorate,1,1176,2,Male,43,3,3,Married,2826,6089,0,Y,No,13,3,3,80,1,9,2,3,3,3,2,1,No,,,,PHL,L1
105960,2019,26,Travel_Rarely,1199,Product,1,Doctorate,1,966,3,Female,60,2,1,Married,4265,11172,1,Y,No,12,3,2,80,0,6,1,3,3,3,1,3,No,,,,CAL,L2
105961,2019,27,Travel_Rarely,1345,Marketing,1,Masters,1,429,2,Female,83,3,1,Single,6351,26693,1,Y,No,19,3,1,80,0,7,5,1,3,2,1,2,No,,,,BOS,L2
105962,2019,34,Travel_Rarely,949,Marketing,5,Doctorate,1,592,3,Male,79,3,3,Married,4163,5804,1,Y,No,12,3,2,80,1,7,3,3,3,1,1,1,No,,,,PHL,L2
105963,2019,37,Travel_Rarely,1027,Delivery,1,Doctorate,1,901,2,Male,43,1,3,Married,6834,12326,0,Y,No,13,3,1,80,0,7,3,3,3,1,1,1,No,,,,MKM,L2
105964,2019,27,Travel_Rarely,898,Product,5,Bachelors,1,516,3,Male,53,2,3,Single,5651,8344,2,Y,No,12,1,2,80,0,8,0,2,3,2,2,2,Yes,2022,Layoffs,Involuntary,NYC,L2
105965,2019,28,Travel_Rarely,1253,Delivery,4,Diploma,1,1157,1,Male,65,3,3,Divorced,4382,13414,0,Y,No,20,3,2,80,1,6,2,3,3,2,1,2,No,,,,CAL,L1
105966,2019,31,Travel_Rarely,1001,HR,6,Bachelors,1,1548,3,Male,60,2,3,Married,2648,6976,0,Y,No,15,3,2,80,1,7,3,3,3,3,2,3,No,,,,TOR,L1
105967,2019,39,Travel_Rarely,1126,Product,18,Bachelors,1,1737,3,Male,75,3,2,Married,5270,5956,3,Y,No,12,3,2,80,1,8,1,3,3,3,1,2,No,,,,CAL,L1
105968,2019,28,Travel_Rarely,889,Product,6,Bachelors,1,444,1,Male,38,3,1,Single,4189,10154,4,Y,Yes,20,3,1,80,0,7,2,4,2,2,1,2,Yes,2021,offered more money,Voluntary,OTT,L1
105969,2019,34,Travel_Rarely,1077,Delivery,9,Doctorate,1,1246,3,Male,75,3,1,Married,6950,17162,1,Y,No,11,3,3,80,0,7,2,2,3,2,1,1,No,,,,BOS,L2
